station_number,station_name,line_number,line_name,operator,latitude,longitude,data_date
0230,모라,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.18967,128.98864,2022-11-30
0231,구남,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.19681,128.99492,2022-11-30
0232,구명,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.20253,128.99931,2022-11-30
0233,덕천,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.21011,129.00533,2022-11-30
0234,수정,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.22336,129.00922,2022-11-30
0235,화명,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.23585,129.01387,2022-11-30
0236,율리,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.24672,129.01292,2022-11-30
0237,동원,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.25864,129.01242,2022-11-30
0238,금곡,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.26733,129.01686,2022-11-30
0239,호포,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.281,129.017525,2022-11-30
0240,증산,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.30828,129.01028,2022-11-30
0241,부산대양산캠퍼스,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.31697,129.01383,2022-11-30
0242,남양산,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.32533,129.01942,2022-11-30
0243,양산,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.33851,129.02643,2022-11-30
0301,수영,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.16775,129.11458,2022-11-30
0302,망미,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.17153,129.10822,2022-11-30
0303,배산,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.1735,129.0955,2022-11-30
0304,물만골,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.17681,129.08575,2022-11-30
0305,연산,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.18614,129.08147,2022-11-30
0306,거제,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.18858,129.07394,2022-11-30
0307,종합운동장,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.19125,129.0675,2022-11-30
0308,사직,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.199,129.065,2022-11-30
0309,미남,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.2055,129.06806,2022-11-30
0310,만덕,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.213,129.0365,2022-11-30
0311,남산정,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.21333,129.02392,2022-11-30
0312,숙등,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.21197,129.01275,2022-11-30
0313,덕천,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.210139,129.005545,2022-11-30
0314,구포,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.20644,128.99631,2022-11-30
0315,강서구청,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.21125,128.98175,2022-11-30
0316,체육공원,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.21261,128.96894,2022-11-30
0317,대저,S2603,부산 도시철도 3호선,부산광역시 부산교통공사,35.21343,128.96074,2022-11-30
0401,미남,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.20643,129.06868,2022-11-30
0402,동래,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.20466,129.07741,2022-11-30
0403,수안,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.20183,129.08378,2022-11-30
0404,낙민,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.20025,129.09078,2022-11-30
0405,충렬사,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.19986,129.09764,2022-11-30
0406,명장,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.20503,129.10161,2022-11-30
0407,서동,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.21331,129.10769,2022-11-30
0408,금사,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.21583,129.11517,2022-11-30
0409,반여농산물시장,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.21778,129.12397,2022-11-30
0410,석대,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.21825,129.13717,2022-11-30
0411,영산대,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.22578,129.14617,2022-11-30
0412,윗반송,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.2325,129.15403,2022-11-30
0413,고촌,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.23603,129.1605,2022-11-30
0414,안평,L2604,부산 경량도시철도 4호선,부산광역시 부산교통공사,35.23733,129.17183,2022-11-30
0001,사상,L48B1,부산김해경전철,부산-김해경전철㈜,35.1623018,128.9859408,2022-04-27
0002,괘법르네시떼,L48B1,부산김해경전철,부산-김해경전철㈜,35.1632616,128.9776836,2022-04-27
0003,서부산유통지구,L48B1,부산김해경전철,부산-김해경전철㈜,35.16640204,128.9548881,2022-04-27
0004,공항,L48B1,부산김해경전철,부산-김해경전철㈜,35.171906,128.948586,2022-04-27
0005,덕두,L48B1,부산김해경전철,부산-김해경전철㈜,35.182001,128.954198,2022-04-27
0006,등구,L48B1,부산김해경전철,부산-김해경전철㈜,35.196143,128.963599,2022-04-27
0007,대저,L48B1,부산김해경전철,부산-김해경전철㈜,35.213066,128.960562,2022-04-27
0008,평강,L48B1,부산김해경전철,부산-김해경전철㈜,35.214105,128.950825,2022-04-27
0009,대사,L48B1,부산김해경전철,부산-김해경전철㈜,35.217657,128.938417,2022-04-27
0010,불암,L48B1,부산김해경전철,부산-김해경전철㈜,35.222162,128.927893,2022-04-27
0011,지내,L48B1,부산김해경전철,부산-김해경전철㈜,35.2275,128.923721,2022-04-27
0012,김해대학,L48B1,부산김해경전철,부산-김해경전철㈜,35.22899,128.915612,2022-04-27
0013,인제대,L48B1,부산김해경전철,부산-김해경전철㈜,35.228099,128.901736,2022-04-27
0014,김해시청,L48B1,부산김해경전철,부산-김해경전철㈜,35.227103,128.89041,2022-04-27
0015,부원,L48B1,부산김해경전철,부산-김해경전철㈜,35.22646624,128.8838997,2022-04-27
0016,봉황,L48B1,부산김해경전철,부산-김해경전철㈜,35.22726757,128.8743069,2022-04-27
0017,수로왕릉,L48B1,부산김해경전철,부산-김해경전철㈜,35.2328215,128.8721409,2022-04-27
0018,박물관,L48B1,부산김해경전철,부산-김해경전철㈜,35.24006467,128.8718628,2022-04-27
0019,연지공원,L48B1,부산김해경전철,부산-김해경전철㈜,35.24965763,128.8692908,2022-04-27
0020,장신대,L48B1,부산김해경전철,부산-김해경전철㈜,35.25955642,128.8671142,2022-04-27
0021,가야대,L48B1,부산김해경전철,부산-김해경전철㈜,35.26672721,128.8650703,2022-04-27
0124,청량리(서울시립대입구),I4101,1호선,서울교통공사,37.580148,127.045063,2024-12-31
0125,제기동,I4101,1호선,서울교통공사,37.578116,127.034902,2024-12-31
0126,신설동,I4101,1호선,서울교통공사,37.576117,127.02471,2024-12-31
0127,동묘앞,I4101,1호선,서울교통공사,37.573265,127.016459,2024-12-31
0128,동대문,I4101,1호선,서울교통공사,37.571646,127.01069,2024-12-31
0129,종로5가,I4101,1호선,서울교통공사,37.570971,127.0019,2024-12-31
0130,종로3가,I4101,1호선,서울교통공사,37.570429,126.992095,2024-12-31
0131,종각,I4101,1호선,서울교통공사,37.570203,126.983116,2024-12-31
0132,시청,I4101,1호선,서울교통공사,37.565211,126.977207,2024-12-31
0133,서울역,I4101,1호선,서울교통공사,37.55585,126.972103,2024-12-31
0201,시청,S1102,2호선,서울교통공사,37.563534,126.975271,2024-12-31
0202,을지로입구,S1102,2호선,서울교통공사,37.565998,126.982569,2024-12-31
0203,을지로3가,S1102,2호선,서울교통공사,37.566292,126.990873,2024-12-31
0204,을지로4가,S1102,2호선,서울교통공사,37.566611,126.997622,2024-12-31
0205,동대문역사문화공원(DDP),S1102,2호선,서울교통공사,37.565609,127.009083,2024-12-31
0206,신당,S1102,2호선,서울교통공사,37.565675,127.0194259,2024-12-31
0207,상왕십리,S1102,2호선,서울교통공사,37.564444,127.029322,2024-12-31
0208,왕십리(성동구청),S1102,2호선,서울교통공사,37.561289,127.0370615,2024-12-31
0209,한양대,S1102,2호선,서울교통공사,37.555758,127.0436594,2024-12-31
0210,뚝섬,S1102,2호선,서울교통공사,37.54718,127.047413,2024-12-31
0211,성수,S1102,2호선,서울교통공사,37.544628,127.055983,2024-12-31
0212,건대입구,S1102,2호선,서울교통공사,37.540408,127.069231,2024-12-31
0213,구의(광진구청),S1102,2호선,서울교통공사,37.537157,127.0862124,2024-12-31
0214,강변(동서울터미널),S1102,2호선,서울교통공사,37.535161,127.094684,2024-12-31
0215,잠실나루,S1102,2호선,서울교통공사,37.520688,127.103836,2024-12-31
0216,잠실(송파구청),S1102,2호선,서울교통공사,37.513305,127.100129,2024-12-31
0217,잠실새내,S1102,2호선,서울교통공사,37.511653,127.086224,2024-12-31
0218,종합운동장,S1102,2호선,서울교통공사,37.511128,127.073841,2024-12-31
0219,삼성(무역센터),S1102,2호선,서울교통공사,37.508827,127.063203,2024-12-31
0220,선릉,S1102,2호선,서울교통공사,37.504257,127.048174,2024-12-31
0221,역삼,S1102,2호선,서울교통공사,37.500658,127.03643,2024-12-31
0222,강남,S1102,2호선,서울교통공사,37.49805,127.02795,2024-12-31
0223,교대(법원·검찰청),S1102,2호선,서울교통공사,37.493957,127.014431,2024-12-31
0224,서초,S1102,2호선,서울교통공사,37.49191,127.007685,2024-12-31
0225,방배,S1102,2호선,서울교통공사,37.481469,126.997627,2024-12-31
0226,사당,S1102,2호선,서울교통공사,37.476536,126.981631,2024-12-31
0227,낙성대(강감찬),S1102,2호선,서울교통공사,37.47713,126.963583,2024-12-31
0228,서울대입구(관악구청),S1102,2호선,서울교통공사,37.481233,126.952745,2024-12-31
0229,봉천,S1102,2호선,서울교통공사,37.482416,126.941696,2024-12-31
0230,신림,S1102,2호선,서울교통공사,37.484216,126.929573,2024-12-31
0231,신대방,S1102,2호선,서울교통공사,37.487604,126.913479,2024-12-31
0232,구로디지털단지,S1102,2호선,서울교통공사,37.4852931,126.901456,2024-12-31
0233,대림(구로구청),S1102,2호선,서울교통공사,37.4932826,126.8949793,2024-12-31
0234,신도림,S1102,2호선,서울교통공사,37.508815,126.891222,2024-12-31
0235,문래,S1102,2호선,서울교통공사,37.517993,126.894766,2024-12-31
0236,영등포구청,S1102,2호선,서울교통공사,37.525766,126.896627,2024-12-31
0237,당산,S1102,2호선,서울교통공사,37.534807,126.902611,2024-12-31
0238,합정,S1102,2호선,서울교통공사,37.550025,126.914557,2024-12-31
0239,홍대입구,S1102,2호선,서울교통공사,37.556748,126.923643,2024-12-31
0240,신촌(지하),S1102,2호선,서울교통공사,37.555153,126.93689,2024-12-31
0241,이대,S1102,2호선,서울교통공사,37.556734,126.945897,2024-12-31
0242,아현,S1102,2호선,서울교통공사,37.557407,126.956079,2024-12-31
0243,충정로(경기대입구),S1102,2호선,서울교통공사,37.559742,126.964455,2024-12-31
0319,지축,I1103,3호선,서울교통공사,37.648151,126.913751,2024-12-31
0320,구파발,I1103,3호선,서울교통공사,37.636612,126.918827,2024-12-31
0321,연신내,I1103,3호선,서울교통공사,37.619295,126.920959,2024-12-31
0322,불광,I1103,3호선,서울교통공사,37.610154,126.930183,2024-12-31
0323,녹번,I1103,3호선,서울교통공사,37.600882,126.935758,2024-12-31
0324,홍제,I1103,3호선,서울교통공사,37.588851,126.944092,2024-12-31
0325,무악재,I1103,3호선,서울교통공사,37.582658,126.950131,2024-12-31
0326,독립문,I1103,3호선,서울교통공사,37.574534,126.957902,2024-12-31
0327,경복궁(정부서울청사),I1103,3호선,서울교통공사,37.575844,126.973576,2024-12-31
0328,안국,I1103,3호선,서울교통공사,37.576562,126.98547,2024-12-31
0329,종로3가,I1103,3호선,서울교통공사,37.571537,126.991837,2024-12-31
0330,을지로3가,I1103,3호선,서울교통공사,37.566299,126.992616,2024-12-31
0331,충무로,I1103,3호선,서울교통공사,37.561382,126.994173,2024-12-31
0332,동대입구,I1103,3호선,서울교통공사,37.55906,127.005273,2024-12-31
0333,약수,I1103,3호선,서울교통공사,37.554554,127.010858,2024-12-31
0334,금호,I1103,3호선,서울교통공사,37.548269,127.015785,2024-12-31
0335,옥수,I1103,3호선,서울교통공사,37.541653,127.017303,2024-12-31
0336,압구정,I1103,3호선,서울교통공사,37.526169,127.028502,2024-12-31
0337,신사,I1103,3호선,서울교통공사,37.516438,127.020247,2024-12-31
0338,잠원,I1103,3호선,서울교통공사,37.512989,127.011613,2024-12-31
0339,고속터미널,I1103,3호선,서울교통공사,37.504953,127.004916,2024-12-31
0340,교대(법원·검찰청),I1103,3호선,서울교통공사,37.49306,127.013796,2024-12-31
0341,남부터미널(예술의전당),I1103,3호선,서울교통공사,37.48494,127.016289,2024-12-31
0342,양재(서초구청),I1103,3호선,서울교통공사,37.48458,127.03423,2024-12-31
0343,매봉,I1103,3호선,서울교통공사,37.487114,127.046907,2024-12-31
0344,도곡,I1103,3호선,서울교통공사,37.491129,127.055694,2024-12-31
0345,대치,I1103,3호선,서울교통공사,37.494601,127.063449,2024-12-31
0346,학여울,I1103,3호선,서울교통공사,37.496787,127.0708601,2024-12-31
0347,대청,I1103,3호선,서울교통공사,37.493607,127.079526,2024-12-31
0348,일원,I1103,3호선,서울교통공사,37.48389,127.08416,2024-12-31
0349,수서,I1103,3호선,서울교통공사,37.4875,127.101924,2024-12-31
0350,가락시장,I1103,3호선,서울교통공사,37.492318,127.1177,2024-12-31
0351,경찰병원,I1103,3호선,서울교통공사,37.495754,127.124198,2024-12-31
0352,오금,I1103,3호선,서울교통공사,37.502288,127.128344,2024-12-31
0409,불암산,I1104,4호선,서울교통공사,37.67009,127.079004,2024-12-31
0410,상계,I1104,4호선,서울교통공사,37.660576,127.073199,2024-12-31
0411,노원,I1104,4호선,서울교통공사,37.656274,127.063183,2024-12-31
0412,창동,I1104,4호선,서울교통공사,37.653315,127.048304,2024-12-31
0413,쌍문,I1104,4호선,서울교통공사,37.648274,127.034381,2024-12-31
0414,수유(강북구청),I1104,4호선,서울교통공사,37.637727,127.025371,2024-12-31
0415,미아(서울사이버대학),I1104,4호선,서울교통공사,37.626435,127.026151,2024-12-31
0416,미아사거리,I1104,4호선,서울교통공사,37.613276,127.030083,2024-12-31
0417,길음,I1104,4호선,서울교통공사,37.603387,127.025053,2024-12-31
0418,성신여대입구(돈암),I1104,4호선,서울교통공사,37.592882,127.016908,2024-12-31
0419,한성대입구(삼선교),I1104,4호선,서울교통공사,37.58838,127.005951,2024-12-31
0420,혜화,I1104,4호선,서울교통공사,37.582116,127.001929,2024-12-31
0421,동대문,I1104,4호선,서울교통공사,37.57099,127.00925,2024-12-31
0422,동대문역사문화공원(DDP),I1104,4호선,서울교통공사,37.565141,127.007808,2024-12-31
0423,충무로,I1104,4호선,서울교통공사,37.561352,126.994573,2024-12-31
0424,명동,I1104,4호선,서울교통공사,37.560955,126.986271,2024-12-31
0425,회현(남대문시장),I1104,4호선,서울교통공사,37.558698,126.978346,2024-12-31
0426,서울역,I1104,4호선,서울교통공사,37.553172,126.972706,2024-12-31
0427,숙대입구(갈월),I1104,4호선,서울교통공사,37.5447834,126.9721,2024-12-31
0428,삼각지(전쟁기념관),I1104,4호선,서울교통공사,37.534457,126.972992,2024-12-31
0429,신용산,I1104,4호선,서울교통공사,37.52909,126.96788,2024-12-31
0430,이촌(국립중앙박물관),I1104,4호선,서울교통공사,37.52919,126.9679818,2024-12-31
0431,동작(현충원),I1104,4호선,서울교통공사,37.503567,126.980171,2024-12-31
0432,총신대입구(이수),I1104,4호선,서울교통공사,37.487521,126.982309,2024-12-31
0433,사당,I1104,4호선,서울교통공사,37.476263,126.981636,2024-12-31
0434,남태령,I1104,4호선,서울교통공사,37.464339,126.989081,2024-12-31
0510,방화,S1105,5호선,서울교통공사,37.577669,126.812822,2024-12-31
0511,개화산,S1105,5호선,서울교통공사,37.572458,126.806838,2024-12-31
0512,김포공항,S1105,5호선,서울교통공사,37.56217,126.801273,2024-12-31
0513,송정,S1105,5호선,서울교통공사,37.561201,126.812052,2024-12-31
0514,마곡,S1105,5호선,서울교통공사,37.55865,126.837693,2024-12-31
0515,발산,S1105,5호선,서울교통공사,37.558692,126.837633,2024-12-31
0516,우장산,S1105,5호선,서울교통공사,37.548864,126.83633,2024-12-31
0517,화곡,S1105,5호선,서울교통공사,37.541585,126.840436,2024-12-31
0518,까치산,S1105,5호선,서울교통공사,37.5322,126.84645,2024-12-31
0519,신정(은행정),S1105,5호선,서울교통공사,37.525001,126.856176,2024-12-31
0520,목동,S1105,5호선,서울교통공사,37.526088,126.864296,2024-12-31
0521,오목교(목동운동장앞),S1105,5호선,서울교통공사,37.524557,126.875049,2024-12-31
0522,양평,S1105,5호선,서울교통공사,37.525614,126.886177,2024-12-31
0523,영등포구청,S1105,5호선,서울교통공사,37.524209,126.895022,2024-12-31
0524,영등포시장,S1105,5호선,서울교통공사,37.52276,126.905143,2024-12-31
0525,신길,S1105,5호선,서울교통공사,37.51763,126.914886,2024-12-31
0526,여의도,S1105,5호선,서울교통공사,37.521678,126.924318,2024-12-31
0527,여의나루,S1105,5호선,서울교통공사,37.527045,126.932807,2024-12-31
0528,마포,S1105,5호선,서울교통공사,37.539718,126.946043,2024-12-31
0529,공덕,S1105,5호선,서울교통공사,37.544005,126.951058,2024-12-31
0530,애오개,S1105,5호선,서울교통공사,37.553592,126.956733,2024-12-31
0531,충정로(경기대입구),S1105,5호선,서울교통공사,37.560061,126.962783,2024-12-31
0532,서대문,S1105,5호선,서울교통공사,37.565812,126.966639,2024-12-31
0533,광화문(세종문화회관),S1105,5호선,서울교통공사,37.571645,126.976568,2024-12-31
0534,종로3가(탑골공원),S1105,5호선,서울교통공사,37.572546,126.990447,2024-12-31
0535,을지로4가,S1105,5호선,서울교통공사,37.56728,126.998127,2024-12-31
0536,동대문역사문화공원(DDP),S1105,5호선,서울교통공사,37.564682,127.00533,2024-12-31
0537,청구,S1105,5호선,서울교통공사,37.560237,127.01379,2024-12-31
0538,신금호,S1105,5호선,서울교통공사,37.554504,127.020403,2024-12-31
0539,행당,S1105,5호선,서울교통공사,37.557297,127.029482,2024-12-31
0540,왕십리(성동구청),S1105,5호선,서울교통공사,37.56197,127.037264,2024-12-31
0541,마장,S1105,5호선,서울교통공사,37.566066,127.042921,2024-12-31
0542,답십리,S1105,5호선,서울교통공사,37.566833,127.05266,2024-12-31
0543,장한평,S1105,5호선,서울교통공사,37.561438,127.064601,2024-12-31
0544,군자(능동),S1105,5호선,서울교통공사,37.557102,127.079559,2024-12-31
0545,아차산(어린이대공원후문),S1105,5호선,서울교통공사,37.552005,127.089609,2024-12-31
0546,광나루(장신대),S1105,5호선,서울교통공사,37.545301,127.103478,2024-12-31
0547,천호(풍납토성),S1105,5호선,서울교통공사,37.538566,127.123539,2024-12-31
0548,강동,S1105,5호선,서울교통공사,37.53581,127.13249,2024-12-31
0549,길동,S1105,5호선,서울교통공사,37.538022,127.140085,2024-12-31
0550,굽은다리(강동구민회관앞),S1105,5호선,서울교통공사,37.545442,127.142844,2024-12-31
0551,명일,S1105,5호선,서울교통공사,37.551317,127.144002,2024-12-31
0552,고덕,S1105,5호선,서울교통공사,37.555002,127.154214,2024-12-31
0553,상일동,S1105,5호선,서울교통공사,37.556714,127.166381,2024-12-31
0554,강일,S1105,5호선,서울교통공사,37.557521,127.176018,2024-12-31
0555,미사,S1105,5호선,서울교통공사,37.56309,127.192954,2024-12-31
0556,하남풍산,S1105,5호선,서울교통공사,37.552201,127.203897,2024-12-31
0557,하남시청(덕풍∙신장),S1105,5호선,서울교통공사,37.541723,127.206901,2024-12-31
0558,하남검단산,S1105,5호선,서울교통공사,37.539729,127.223427,2024-12-31
0610,응암,S1106,6호선,서울교통공사,37.59859,126.915583,2024-12-31
0611,역촌,S1106,6호선,서울교통공사,37.60605,126.922764,2024-12-31
0612,불광,S1106,6호선,서울교통공사,37.610919,126.929504,2024-12-31
0613,독바위,S1106,6호선,서울교통공사,37.618413,126.933035,2024-12-31
0614,연신내,S1106,6호선,서울교통공사,37.618483,126.920403,2024-12-31
0615,구산,S1106,6호선,서울교통공사,37.611196,126.9172519,2024-12-31
0616,새절(신사),S1106,6호선,서울교통공사,37.591148,126.913613,2024-12-31
0617,증산(명지대앞),S1106,6호선,서울교통공사,37.583989,126.909785,2024-12-31
0618,디지털미디어시티,S1106,6호선,서울교통공사,37.5760805,126.901343,2024-12-31
0619,월드컵경기장(성산),S1106,6호선,서울교통공사,37.569439,126.899077,2024-12-31
0620,마포구청,S1106,6호선,서울교통공사,37.563529,126.903356,2024-12-31
0621,망원,S1106,6호선,서울교통공사,37.556031,126.910129,2024-12-31
0622,합정,S1106,6호선,서울교통공사,37.549033,126.913546,2024-12-31
0623,상수,S1106,6호선,서울교통공사,37.547704,126.92292,2024-12-31
0624,광흥창(서강),S1106,6호선,서울교통공사,37.547464,126.931971,2024-12-31
0625,대흥(서강대앞),S1106,6호선,서울교통공사,37.547732,126.942214,2024-12-31
0626,공덕,S1106,6호선,서울교통공사,37.543592,126.951664,2024-12-31
0627,효창공원앞,S1106,6호선,서울교통공사,37.539279,126.961348,2024-12-31
0628,삼각지(전쟁기념관),S1106,6호선,서울교통공사,37.535563,126.973996,2024-12-31
0629,녹사평(용산구청),S1106,6호선,서울교통공사,37.53469,126.98665,2024-12-31
0630,이태원,S1106,6호선,서울교통공사,37.534485,126.994369,2024-12-31
0631,한강진,S1106,6호선,서울교통공사,37.53956,127.001729,2024-12-31
0632,버티고개,S1106,6호선,서울교통공사,37.547933,127.006948,2024-12-31
0633,약수,S1106,6호선,서울교통공사,37.554087,127.010237,2024-12-31
0634,청구,S1106,6호선,서울교통공사,37.560221,127.013776,2024-12-31
0635,신당,S1106,6호선,서울교통공사,37.566174,127.016158,2024-12-31
0636,동묘앞,S1106,6호선,서울교통공사,37.572275,127.015666,2024-12-31
0637,창신,S1106,6호선,서울교통공사,37.579772,127.015246,2024-12-31
0638,보문,S1106,6호선,서울교통공사,37.585426,127.019722,2024-12-31
0639,안암(고대병원앞),S1106,6호선,서울교통공사,37.586261,127.02903,2024-12-31
0640,고려대(종암),S1106,6호선,서울교통공사,37.59034,127.03626,2024-12-31
0641,월곡(동덕여대),S1106,6호선,서울교통공사,37.60192,127.041492,2024-12-31
0642,상월곡(한국과학기술연구원),S1106,6호선,서울교통공사,37.606392,127.048509,2024-12-31
0643,돌곶이,S1106,6호선,서울교통공사,37.610522,127.056419,2024-12-31
0644,석계,S1106,6호선,서울교통공사,37.614937,127.065922,2024-12-31
0645,태릉입구,S1106,6호선,서울교통공사,37.617319,127.074741,2024-12-31
0646,화랑대(서울여대입구),S1106,6호선,서울교통공사,37.619875,127.084106,2024-12-31
0647,봉화산(서울의료원),S1106,6호선,서울교통공사,37.617429,127.0912326,2024-12-31
0648,신내,S1106,6호선,서울교통공사,37.612571,127.104326,2024-12-31
0709,장암,S1107,7호선,서울교통공사,37.70015,127.053126,2024-12-31
0710,도봉산,S1107,7호선,서울교통공사,37.689131,127.046548,2024-12-31
0711,수락산,S1107,7호선,서울교통공사,37.677804,127.055314,2024-12-31
0712,마들,S1107,7호선,서울교통공사,37.664985,127.057701,2024-12-31
0713,노원,S1107,7호선,서울교통공사,37.654478,127.060555,2024-12-31
0714,중계,S1107,7호선,서울교통공사,37.645052,127.064084,2024-12-31
0715,하계,S1107,7호선,서울교통공사,37.636363,127.067999,2024-12-31
0716,공릉(서울과학기술대),S1107,7호선,서울교통공사,37.625642,127.072969,2024-12-31
0717,태릉입구,S1107,7호선,서울교통공사,37.618519,127.075361,2024-12-31
0718,먹골,S1107,7호선,서울교통공사,37.610638,127.077719,2024-12-31
0719,중화,S1107,7호선,서울교통공사,37.602604,127.079254,2024-12-31
0720,상봉,S1107,7호선,서울교통공사,37.595673,127.085708,2024-12-31
0721,면목,S1107,7호선,서울교통공사,37.588671,127.087503,2024-12-31
0722,사가정,S1107,7호선,서울교통공사,37.580912,127.088502,2024-12-31
0723,용마산(용마폭포공원),S1107,7호선,서울교통공사,37.573752,127.086802,2024-12-31
0724,중곡,S1107,7호선,서울교통공사,37.565877,127.084291,2024-12-31
0725,군자(능동),S1107,7호선,서울교통공사,37.557151,127.079484,2024-12-31
0726,어린이대공원(세종대),S1107,7호선,서울교통공사,37.547962,127.07465,2024-12-31
0727,건대입구,S1107,7호선,서울교통공사,37.540882,127.071103,2024-12-31
0728,자양(뚝섬한강공원),S1107,7호선,서울교통공사,37.531558,127.066714,2024-12-31
0729,청담,S1107,7호선,서울교통공사,37.519097,127.051851,2024-12-31
0730,강남구청,S1107,7호선,서울교통공사,37.517185,127.04122,2024-12-31
0731,학동,S1107,7호선,서울교통공사,37.514262,127.031738,2024-12-31
0732,논현,S1107,7호선,서울교통공사,37.511108,127.021385,2024-12-31
0733,반포,S1107,7호선,서울교통공사,37.508171,127.011717,2024-12-31
0734,고속터미널,S1107,7호선,서울교통공사,37.503387,127.005055,2024-12-31
0735,내방,S1107,7호선,서울교통공사,37.48764,126.993541,2024-12-31
0736,이수,S1107,7호선,서울교통공사,37.485258,126.981766,2025-12-31
0736,총신대입구(이수),S1107,7호선,서울교통공사,37.485258,126.981766,2024-12-31
0737,남성,S1107,7호선,서울교통공사,37.484688,126.971108,2024-12-31
0738,숭실대입구(살피재),S1107,7호선,서울교통공사,37.496258,126.953649,2024-12-31
0739,상도,S1107,7호선,서울교통공사,37.50279,126.947949,2024-12-31
0740,장승배기,S1107,7호선,서울교통공사,37.504845,126.939025,2024-12-31
0741,신대방삼거리,S1107,7호선,서울교통공사,37.499717,126.928218,2024-12-31
0742,보라매,S1107,7호선,서울교통공사,37.499916,126.920112,2024-12-31
0743,신풍,S1107,7호선,서울교통공사,37.500107,126.909806,2024-12-31
0744,대림(구로구청),S1107,7호선,서울교통공사,37.492984,126.896997,2024-12-31
0745,남구로,S1107,7호선,서울교통공사,37.486181,126.887372,2024-12-31
0746,가산디지털단지,S1107,7호선,서울교통공사,37.480376,126.882704,2024-12-31
0747,철산,S1107,7호선,서울교통공사,37.47616,126.868217,2024-12-31
0748,광명사거리,S1107,7호선,서울교통공사,37.47927,126.854854,2024-12-31
0749,천왕,S1107,7호선,서울교통공사,37.486699,126.838684,2024-12-31
0750,온수(성공회대입구),S1107,7호선,서울교통공사,37.492059,126.823294,2024-12-31
0809,암사역사공원,S1108,8호선,서울교통공사,37.557167,127.137556,2024-12-31
0810,암사,S1108,8호선,서울교통공사,37.550127,127.127521,2024-12-31
0811,천호(풍납토성),S1108,8호선,서울교통공사,37.53792,127.123179,2024-12-31
0812,강동구청,S1108,8호선,서울교통공사,37.530348,127.120461,2024-12-31
0813,몽촌토성(평화의문),S1108,8호선,서울교통공사,37.517692,127.11274,2024-12-31
0814,잠실(송파구청),S1108,8호선,서울교통공사,37.514649,127.104267,2024-12-31
0815,석촌,S1108,8호선,서울교통공사,37.505396,127.106995,2024-12-31
0816,송파,S1108,8호선,서울교통공사,37.49978,127.11212,2024-12-31
